depth,step_size,truncation,reward
3,0.632605,29,37.700000
0,0.049262,4,23.370000
4,0.533517,21,142.460000
7,0.044133,23,123.480000
2,0.725012,9,138.350000
1,0.323666,14,126.540000
5,0.754878,25,97.630000
1,0.349138,5,54.010000
3,0.783166,25,22.390000
6,0.775601,11,132.030000
1,0.421236,8,58.490000
4,0.764446,7,134.680000
2,0.004945,4,25.400000
4,0.361235,24,177.110000
7,0.397439,29,170.770000
4,0.656893,29,133.240000
0,0.423641,23,18.820000
0,0.921696,29,10.170000
0,0.593041,7,14.770000
6,0.979034,13,85.000000
0,0.976299,2,9.640000
4,0.169629,14,177.050000
6,0.246950,10,152.190000
0,0.713942,7,12.590000
6,0.293827,4,102.950000
3,0.270843,13,129.410000
1,0.871736,24,10.650000
5,0.785174,30,57.470000
1,0.330313,18,152.780000
6,0.093105,13,165.460000
5,0.261477,4,169.210000
6,0.284957,18,147.610000
3,0.089325,2,29.570000
3,0.483421,12,130.100000
7,0.253894,5,115.400000
6,0.532938,19,90.760000
0,0.697463,7,13.300000
0,0.881600,1,9.910000
0,0.084949,24,19.640000
7,0.616344,20,146.090000
4,0.656529,2,120.110000
3,0.386402,11,122.900000
1,0.576572,29,40.980000
6,0.194005,10,183.290000
5,0.755812,6,66.030000
2,0.547601,3,102.990000
6,0.924800,4,152.140000
6,0.543711,16,93.880000
2,0.556957,4,35.850000
0,0.389120,6,17.850000
3,0.098870,10,139.390000
0,0.153607,27,21.880000
0,0.750769,10,12.420000
6,0.757629,12,161.530000
2,0.574692,15,102.490000
5,0.468605,17,86.360000
2,0.935465,5,48.800000
7,0.039907,28,139.410000
3,0.765023,4,23.110000
2,0.410015,11,81.380000
6,0.973520,19,127.440000
5,0.384755,4,106.620000
5,0.588115,20,101.620000
4,0.301992,29,154.390000
4,0.760662,19,20.070000
0,0.235830,5,20.300000
2,0.409484,14,139.970000
6,0.942119,4,82.000000
1,0.777436,12,12.070000
3,0.379936,1,29.980000
4,0.339549,23,152.690000
3,0.607823,7,150.890000
6,0.177957,4,96.600000
3,0.363174,5,122.580000
7,0.238088,17,166.880000
6,0.608421,7,60.500000
4,0.259521,16,184.050000
6,0.374334,9,93.640000
7,0.643666,30,17.930000
4,0.813050,3,40.580000
6,0.893895,12,123.760000
5,0.043152,25,146.460000
7,0.756530,20,143.500000
6,0.687182,28,173.310000
0,0.150525,9,20.510000
4,0.427898,2,93.340000
0,0.969277,26,9.620000
4,0.985526,7,49.450000
4,0.900678,1,18.550000
5,0.947860,19,43.740000
3,0.231362,17,155.610000
5,0.868563,30,98.560000
5,0.246622,3,81.910000
2,0.303108,25,57.570000
5,0.943654,2,22.560000
5,0.010406,5,24.040000
4,0.337531,3,63.970000
6,0.164766,28,160.650000
7,0.888510,22,113.270000
6,0.110007,29,157.950000
3,0.908894,6,76.220000
5,0.584283,5,193.660000
3,0.709429,9,63.330000
6,0.991351,8,49.140000
0,0.577204,5,15.330000
1,0.786734,8,12.210000
2,0.630158,15,17.070000
7,0.025158,3,25.220000
0,0.222272,20,21.470000
6,0.994985,13,95.850000
4,0.370788,18,126.890000
7,0.855593,12,107.670000
0,0.574527,17,15.670000
1,0.215943,4,90.640000
6,0.786110,11,169.360000
6,0.434959,4,157.790000
7,0.781863,24,104.100000
6,0.498796,27,177.680000
2,0.013210,21,38.930000
0,0.460693,26,17.630000
6,0.252981,10,178.660000
6,0.728192,29,163.140000
0,0.162504,1,20.810000
6,0.742975,17,48.060000
5,0.785003,27,192.270000
7,0.948511,3,164.900000
6,0.222263,19,125.610000
6,0.089373,10,136.620000
0,0.830618,1,10.050000
7,0.697702,23,28.450000
5,0.441134,15,92.200000
4,0.889766,29,43.630000
2,0.354512,10,32.290000
5,0.288522,19,169.400000
6,0.952900,1,27.820000
6,0.427167,24,143.090000
0,0.586890,26,14.850000
3,0.494276,17,146.870000
4,0.824303,29,29.220000
4,0.057418,30,189.600000
6,0.102699,29,174.770000
2,0.946701,2,19.450000
1,0.946228,21,9.860000
6,0.488608,24,85.310000
0,0.503784,20,17.780000
7,0.232777,24,139.080000
1,0.406365,30,173.010000
4,0.188419,19,178.180000
2,0.180623,23,188.900000
7,0.290062,30,101.790000
7,0.877992,30,61.250000
0,0.421254,16,17.960000
5,0.596013,2,106.570000
0,0.368685,20,20.390000
2,0.647048,12,44.000000
3,0.652813,27,155.200000
2,0.694497,9,26.820000
5,0.067220,8,75.240000
1,0.366880,29,142.450000
0,0.886895,22,10.670000
6,0.253784,2,65.550000
4,0.347224,28,85.950000
7,0.702124,20,23.310000
3,0.938037,27,128.290000
2,0.031222,21,111.840000
3,0.558911,29,165.460000
5,0.049831,22,155.490000
1,0.754455,12,12.460000
6,0.237350,23,160.560000
2,0.363448,12,61.930000
6,0.676257,25,158.750000
5,0.104808,5,70.420000
3,0.600681,29,32.690000
2,0.762801,26,84.870000
4,0.375196,6,121.780000
7,0.136166,30,187.100000
7,0.643785,23,67.480000
3,0.158459,25,155.130000
5,0.236457,10,145.740000
7,0.360716,28,99.790000
4,0.872412,22,107.370000
5,0.857843,25,102.520000
1,0.103175,30,174.530000
2,0.826211,17,50.150000
3,0.011681,2,23.490000
6,0.044929,17,93.620000
0,0.515714,21,16.970000
5,0.943761,13,72.730000
5,0.332782,16,80.140000
3,0.817883,5,43.590000
0,0.469633,5,16.600000
5,0.139250,12,157.110000
6,0.283002,12,100.410000
2,0.680797,3,21.700000
1,0.137184,14,162.930000
1,0.776447,13,12.690000
0,0.926272,5,9.970000
6,0.267721,26,108.700000
2,0.331551,9,97.510000
7,0.622688,18,66.010000
0,0.465958,3,16.490000
5,0.434110,12,132.540000
3,0.381478,24,70.590000
0,0.836190,25,11.240000
7,0.912341,9,55.890000
1,0.188718,3,52.730000
5,0.477160,17,183.150000
6,0.494264,22,87.620000
7,0.322393,18,94.270000
2,0.086497,26,187.730000
4,0.114230,11,161.560000
2,0.741270,28,12.490000
6,0.311012,28,161.150000
0,0.491818,30,15.710000
3,0.621158,27,145.700000
5,0.529680,2,146.320000
2,0.367950,10,27.820000
6,0.756838,11,192.470000
1,0.118056,23,173.730000
0,0.281157,22,18.970000
2,0.913999,6,31.560000
5,0.710355,13,121.000000
3,0.773419,10,19.900000
1,0.042797,10,50.640000
2,0.613661,7,192.900000
6,0.413377,19,161.800000
7,0.184989,3,88.620000
5,0.194791,24,167.230000
2,0.015657,24,50.970000
1,0.509838,25,26.820000
0,0.510171,19,16.870000
4,0.129951,3,50.610000
7,0.206837,12,176.790000
5,0.002500,20,23.570000
3,0.963067,20,88.610000
1,0.773854,10,51.720000
3,0.484689,4,90.700000
6,0.101809,7,97.180000
5,0.203604,9,164.060000
4,0.953652,11,100.570000
6,0.284748,6,153.440000
7,0.627833,21,135.590000
5,0.521973,16,112.680000
7,0.161674,21,162.180000
6,0.252019,22,114.790000
1,0.743421,23,11.720000
5,0.150423,15,176.300000
2,0.111780,29,183.500000
0,0.826047,20,11.470000
2,0.530389,24,41.080000
6,0.859127,26,166.280000
5,0.883869,2,115.340000
5,0.602386,17,53.510000
1,0.429483,6,151.210000
6,0.937720,26,103.130000
3,0.532327,12,61.160000
4,0.462998,9,76.780000
4,0.025718,16,52.250000
5,0.233593,16,177.530000
6,0.844096,11,67.880000
4,0.845782,1,38.590000
3,0.594122,10,39.100000
1,0.254486,16,187.920000
4,0.516398,24,98.120000
3,0.607855,20,30.430000
0,0.337678,21,20.930000
7,0.236813,30,179.460000
2,0.278935,30,100.700000
2,0.686855,24,96.230000
3,0.940255,21,9.620000
6,0.651124,7,92.010000
2,0.653032,28,13.750000
7,0.780179,21,30.340000
3,0.633150,24,129.370000
5,0.112701,26,169.170000
6,0.949166,1,132.410000
4,0.428827,27,154.820000
5,0.267437,14,116.500000
5,0.215581,13,186.920000
4,0.242348,26,182.570000
3,0.624133,5,63.040000
3,0.809608,25,59.480000
4,0.328411,24,155.920000
0,0.456954,6,18.270000
1,0.946924,21,143.980000
7,0.290757,3,102.650000
7,0.051649,5,35.750000
0,0.341592,6,20.090000
7,0.125895,26,179.740000
2,0.924540,16,27.500000
6,0.383488,8,79.250000
0,0.904657,7,10.310000
3,0.802319,9,35.070000
1,0.853877,8,158.920000
1,0.155178,4,84.280000
4,0.613806,24,122.530000
4,0.782104,5,56.160000
0,0.810709,2,11.900000
0,0.035105,23,21.550000
1,0.092178,26,170.040000
0,0.337670,9,20.540000
7,0.039980,10,50.370000
0,0.426647,5,16.820000
4,0.792734,11,154.400000
2,0.094450,27,188.300000
0,0.009725,14,21.540000
4,0.778770,7,63.180000
6,0.927634,24,167.650000
3,0.675914,13,44.630000
2,0.222863,10,166.580000
5,0.300385,26,114.670000
0,0.397139,24,17.610000
1,0.038316,25,110.510000
2,0.487256,2,50.470000
7,0.886899,9,182.260000
3,0.893927,24,103.700000
7,0.466885,2,49.910000
3,0.928584,30,21.660000
5,0.007631,2,20.350000
3,0.192747,11,158.410000
0,0.189039,26,20.880000
0,0.805776,2,12.070000
6,0.613774,20,71.510000
7,0.482840,26,120.430000
0,0.945846,19,9.990000
6,0.350929,13,122.840000
1,0.831087,27,12.420000
2,0.453227,12,50.050000
4,0.003259,22,24.770000
1,0.521830,13,49.690000
2,0.192938,5,112.980000
4,0.912627,27,109.950000
6,0.183383,16,170.820000
2,0.613765,29,50.630000
0,0.705198,25,13.540000
4,0.590044,17,71.760000
3,0.256927,26,111.910000
1,0.511368,10,176.070000
0,0.189788,12,22.940000
4,0.198165,20,153.420000
5,0.336029,13,109.310000
3,0.956752,26,60.010000
1,0.706561,14,14.820000
1,0.932341,6,10.120000
2,0.048578,29,180.460000
7,0.900105,21,199.250000
2,0.174658,10,176.940000
1,0.330164,2,76.640000
2,0.561174,9,59.070000
1,0.815994,1,10.400000
4,0.134410,11,164.050000
6,0.883642,15,56.290000
1,0.862848,7,29.850000
0,0.546711,4,17.510000
0,0.834105,11,10.920000
6,0.398109,29,67.470000
3,0.088244,5,51.390000
0,0.937752,18,10.000000
6,0.745941,29,181.360000
0,0.478642,14,18.100000
5,0.509142,14,57.260000
5,0.508792,26,42.180000
2,0.566993,27,123.820000
7,0.853119,29,187.040000
5,0.005309,5,23.130000
5,0.946863,27,99.990000
1,0.580821,15,65.630000
4,0.523249,6,56.290000
1,0.584411,18,159.850000
1,0.868383,4,10.590000
1,0.460880,17,188.580000
6,0.882623,10,155.850000
2,0.561110,4,54.800000
6,0.667614,13,166.600000
1,0.843516,21,11.030000
0,0.685036,10,14.490000
3,0.214506,11,151.860000
3,0.821562,17,117.080000
3,0.801385,16,195.550000
4,0.727650,10,146.030000
5,0.164028,21,174.660000
6,0.269365,11,171.370000
3,0.661983,5,104.780000
0,0.224853,29,19.820000
2,0.490044,13,110.520000
5,0.289040,14,151.690000
4,0.875825,2,51.400000
6,0.010974,21,31.770000
5,0.481138,26,132.580000
6,0.707405,18,111.250000
1,0.483280,13,64.400000
6,0.672823,17,120.720000
5,0.290931,13,165.490000
1,0.850909,6,26.330000
2,0.318435,23,62.260000
5,0.808762,15,122.560000
0,0.048119,7,25.050000
2,0.589583,13,27.920000
4,0.421773,20,127.920000
5,0.072743,21,167.100000
0,0.467275,5,16.880000
1,0.833740,18,11.310000
3,0.858925,14,94.660000
2,0.635491,15,141.520000
4,0.866646,14,87.460000
6,0.859625,23,116.950000
7,0.548450,29,116.020000
3,0.680775,25,186.660000
2,0.690565,17,133.910000
3,0.885764,18,137.910000
2,0.306983,20,104.440000
6,0.115913,16,173.850000
0,0.624560,5,13.260000
1,0.133659,13,181.920000
3,0.018137,26,61.430000
7,0.089551,26,184.740000
5,0.851395,13,112.500000
5,0.155117,6,143.750000
2,0.745029,15,66.500000
2,0.852797,9,23.110000
2,0.302281,23,178.980000
7,0.922386,20,148.490000
0,0.902554,25,10.150000
4,0.306670,12,137.060000
5,0.260655,24,136.450000
5,0.741920,13,198.660000
6,0.142620,3,50.950000
3,0.533892,29,46.220000
1,0.339554,28,65.490000
2,0.528923,7,111.810000
3,0.497550,27,132.900000
3,0.434429,7,97.440000
2,0.586993,12,94.360000
3,0.410748,6,113.700000
2,0.010132,12,29.350000
1,0.103880,5,57.790000
4,0.993903,19,186.770000
5,0.339397,3,113.440000
2,0.985796,29,53.720000
1,0.086401,9,94.490000
6,0.213152,25,177.740000
0,0.884491,18,10.320000
5,0.545469,11,77.560000
7,0.465484,1,62.740000
2,0.198017,6,134.780000
3,0.720539,21,48.320000
6,0.951929,26,74.460000
6,0.243057,8,183.920000
6,0.210529,7,147.080000
5,0.350292,4,173.510000
1,0.434473,23,39.520000
1,0.798131,7,12.150000
3,0.642752,1,15.710000
4,0.742098,18,14.450000
5,0.742791,25,58.130000
3,0.698550,3,60.760000
3,0.488348,12,71.460000
1,0.703324,11,12.890000
7,0.609716,30,169.450000
6,0.296002,3,127.930000
3,0.307026,15,58.640000
2,0.482475,24,133.460000
7,0.317931,3,64.930000
2,0.800495,8,163.180000
3,0.604653,25,43.520000
1,0.398888,5,31.640000
7,0.869105,18,73.390000
4,0.452573,6,70.150000
2,0.590598,1,74.550000
5,0.946047,14,27.510000
6,0.848318,9,126.380000
6,0.058594,11,85.110000
6,0.477812,3,76.590000
4,0.591292,5,159.960000
2,0.254723,9,98.170000
6,0.324164,7,174.090000
3,0.746027,13,36.830000
4,0.139304,24,183.740000
0,0.505350,21,15.720000
0,0.413017,2,21.550000
1,0.454218,9,137.510000
5,0.979670,6,123.380000
0,0.829117,2,11.370000
7,0.551730,20,123.930000
3,0.622329,16,21.230000
3,0.261839,18,95.050000
5,0.171761,29,157.750000
6,0.325450,29,137.060000
3,0.126992,5,80.670000
5,0.061483,3,31.170000
0,0.037811,1,21.270000
3,0.562949,14,37.510000
0,0.874643,26,10.680000
1,0.005274,12,29.350000
5,0.630455,5,150.560000
1,0.928132,2,9.910000
0,0.366123,25,20.240000
2,0.693870,3,23.940000
0,0.418860,14,17.980000
6,0.371010,1,36.350000
1,0.244598,13,176.500000
0,0.809685,5,11.300000
6,0.182227,22,184.520000
4,0.535441,18,101.660000
4,0.742253,7,83.590000
5,0.172988,24,180.330000
6,0.740343,13,113.240000
6,0.644880,2,34.660000
7,0.927444,11,186.010000
1,0.715036,2,183.420000
4,0.703511,16,78.510000
7,0.904047,9,44.100000
0,0.247298,11,20.460000
6,0.266286,8,140.560000
6,0.155786,28,162.760000
0,0.937763,20,9.820000
3,0.978400,28,51.160000
4,0.291816,20,124.230000
5,0.619479,10,151.800000
7,0.176928,30,146.830000
4,0.679434,16,155.340000
0,0.893891,22,10.520000
6,0.248566,23,163.160000
7,0.225393,30,177.380000
7,0.751362,29,79.390000
3,0.648117,14,107.310000
1,0.902225,9,10.240000
5,0.276345,12,114.210000
6,0.623339,21,64.650000
1,0.798525,29,78.670000
1,0.489354,10,19.950000
2,0.674283,21,40.940000
1,0.167301,13,157.820000
5,0.658182,10,48.730000
6,0.361222,13,175.560000
4,0.676385,10,44.530000
7,0.622155,22,128.920000
4,0.980329,1,36.160000
2,0.125662,1,28.150000
0,0.939878,29,10.020000
0,0.963077,19,9.840000
3,0.030181,20,78.900000
6,0.362322,28,162.830000
0,0.102394,29,20.600000
3,0.789170,23,12.100000
4,0.890788,14,29.660000
3,0.445797,13,93.590000
2,0.662715,28,38.230000
6,0.366892,26,62.630000
4,0.210362,25,157.440000
4,0.692906,21,52.510000
2,0.739778,15,37.250000
7,0.933579,24,72.140000
5,0.706627,1,47.070000
2,0.512583,6,84.840000
5,0.663567,27,70.880000
7,0.944854,13,140.190000
3,0.408512,10,115.070000
3,0.871953,6,47.410000
4,0.191741,8,181.260000
1,0.399880,28,153.770000
3,0.122755,19,186.730000
4,0.266802,27,150.830000
7,0.458029,2,96.120000
2,0.776530,18,11.960000
1,0.433669,8,20.290000
4,0.867355,5,21.370000
4,0.264641,15,132.970000
7,0.235467,9,131.720000
0,0.392140,6,19.540000
3,0.893665,9,76.530000
3,0.678077,17,57.990000
1,0.114809,16,170.870000
2,0.508168,22,64.420000
2,0.838447,2,28.850000
2,0.021075,17,43.850000
4,0.950727,17,70.930000
6,0.757196,14,67.470000
0,0.264867,10,20.600000
5,0.741742,1,89.710000
1,0.116594,11,156.510000
0,0.558754,11,14.470000
5,0.919780,1,36.730000
1,0.617332,11,42.830000
7,0.656495,10,46.810000
6,0.237515,4,118.180000
2,0.311273,10,138.860000
2,0.679480,5,17.800000
1,0.658687,2,12.630000
4,0.871113,9,39.890000
0,0.725141,2,13.160000
2,0.128044,11,170.170000
7,0.867416,23,78.710000
0,0.112118,23,19.770000
6,0.753933,9,90.050000
6,0.531682,3,67.210000
6,0.014272,9,28.270000
0,0.243963,28,21.030000
5,0.679404,26,145.910000
4,0.498558,26,73.130000
6,0.714344,2,89.870000
3,0.157198,12,159.640000
6,0.614827,27,101.990000
5,0.529800,7,46.540000
3,0.280683,30,83.670000
2,0.135083,2,33.330000
0,0.460459,28,18.440000
0,0.750860,30,12.560000
1,0.413286,13,98.750000
6,0.302353,9,114.820000
5,0.273182,5,119.420000
5,0.282044,22,141.170000
0,0.463263,24,16.530000
2,0.673547,17,35.300000
5,0.495411,21,59.660000
5,0.304192,15,143.420000
4,0.865215,28,43.280000
2,0.568183,17,111.910000
6,0.798119,27,31.340000
6,0.885753,20,171.130000
6,0.346433,16,129.090000
1,0.720805,2,102.720000
5,0.587647,14,65.790000
6,0.427560,10,134.160000
2,0.675164,24,72.640000
0,0.891497,9,10.470000
6,0.487913,19,85.750000
2,0.372355,11,33.310000
1,0.041658,15,73.480000
7,0.454308,27,71.450000
6,0.583395,26,197.360000
5,0.542027,16,83.020000
3,0.482534,13,78.420000
3,0.732434,21,22.390000
3,0.366957,20,132.790000
1,0.659965,6,198.780000
7,0.654845,12,107.300000
0,0.437027,19,17.690000
1,0.554541,5,19.470000
7,0.492498,9,160.510000
1,0.444561,16,53.740000
5,0.625962,7,62.500000
2,0.941083,17,41.590000
1,0.386769,11,42.360000
4,0.579020,15,147.090000
7,0.605327,22,120.960000
1,0.381364,28,26.970000
4,0.913066,21,153.800000
0,0.840771,3,11.240000
7,0.416745,4,130.890000
5,0.583177,29,72.620000
2,0.463327,20,27.600000
1,0.314222,11,194.160000
2,0.077390,30,192.100000
2,0.970498,30,9.560000
4,0.712786,17,54.290000
0,0.521049,12,15.650000
6,0.891448,26,82.780000
4,0.789523,6,142.780000
1,0.049782,12,63.730000
4,0.209345,18,151.830000
3,0.228266,23,130.990000
3,0.634988,15,56.290000
6,0.002695,9,24.130000
0,0.603505,7,15.320000
7,0.620390,6,62.530000
3,0.342872,16,164.230000
2,0.408472,14,182.110000
6,0.102984,8,112.680000
3,0.114870,6,96.520000
3,0.140107,1,29.090000
6,0.795247,10,29.650000
6,0.111136,13,160.450000
6,0.073230,19,166.120000
7,0.890331,26,141.080000
3,0.554040,5,97.340000
3,0.236831,2,67.660000
2,0.725876,14,183.310000
0,0.247913,6,20.770000
3,0.758788,1,54.090000
7,0.253055,12,114.850000
3,0.693359,15,38.170000
4,0.721243,13,155.040000
1,0.441144,29,29.460000
6,0.853469,30,73.160000
3,0.882648,23,121.540000
6,0.642086,18,111.250000
6,0.531679,25,47.990000
7,0.002297,21,21.700000
3,0.493091,18,87.970000
4,0.030873,24,101.270000
5,0.373726,21,121.360000
7,0.845508,27,63.330000
6,0.310224,30,176.590000
7,0.881785,28,42.160000
3,0.205748,2,52.210000
2,0.857902,26,68.830000
7,0.450526,26,52.330000
6,0.120216,23,182.160000
5,0.098778,4,54.630000
4,0.376168,1,48.270000
4,0.511768,6,35.930000
5,0.344313,1,40.580000
0,0.200537,24,22.970000
0,0.454793,2,19.090000
5,0.463237,18,22.720000
7,0.950182,7,70.580000
4,0.392621,10,51.350000
2,0.246470,20,174.250000
0,0.799138,13,11.530000
7,0.295252,9,162.750000
3,0.429476,22,121.870000
5,0.163732,4,93.110000
0,0.261728,24,22.310000
7,0.412087,28,132.530000
0,0.481562,24,16.200000
7,0.947996,9,125.210000
1,0.039131,16,71.740000
5,0.654632,4,95.420000
0,0.463332,6,16.710000
2,0.745063,24,61.760000
4,0.714608,18,44.090000
3,0.260978,27,170.210000
3,0.937411,28,9.570000
7,0.789977,27,146.680000
7,0.307312,6,128.550000
3,0.349438,18,137.240000
1,0.554288,17,17.040000
4,0.730859,30,22.220000
3,0.204288,27,158.100000
4,0.752120,8,76.460000
2,0.969156,12,44.810000
1,0.385907,3,72.800000
7,0.488125,8,155.020000
5,0.829975,5,82.180000
1,0.750872,12,106.170000
5,0.829649,22,61.700000
6,0.497638,15,67.810000
6,0.147611,21,178.910000
0,0.399188,3,16.400000
7,0.359552,7,103.630000
7,0.846596,14,191.660000
6,0.875621,28,121.020000
6,0.145826,30,173.940000
4,0.746852,9,35.630000
2,0.556570,28,115.270000
5,0.816505,27,95.290000
2,0.369779,6,104.840000
5,0.427289,4,86.630000
5,0.066813,16,141.060000
6,0.553914,6,75.520000
5,0.043573,14,84.380000
5,0.695838,24,13.510000
2,0.693952,30,25.440000
0,0.686449,30,13.200000
5,0.219717,21,166.970000
1,0.296120,21,188.080000
2,0.643928,4,90.900000
3,0.871732,18,170.440000
7,0.749169,19,94.940000
2,0.281549,26,155.920000
5,0.459875,21,27.750000
6,0.781582,14,70.260000
6,0.967418,29,83.620000
1,0.755671,5,119.460000
7,0.133043,23,180.280000
0,0.372309,28,19.680000
6,0.157034,6,125.960000
4,0.876403,19,56.030000
3,0.181430,8,146.980000
3,0.765811,18,34.550000
3,0.367508,8,63.640000
2,0.037121,28,163.810000
1,0.607667,3,24.580000
2,0.143767,17,134.560000
6,0.056122,16,120.060000
7,0.135083,1,31.350000
6,0.071164,28,191.810000
4,0.358430,18,122.160000
0,0.023964,24,22.120000
3,0.052164,8,44.000000
2,0.561333,22,123.740000
4,0.336978,21,146.950000
4,0.165528,17,155.850000
0,0.250530,10,20.730000
6,0.472500,21,119.570000
4,0.200517,24,148.220000
0,0.079824,12,21.930000
0,0.268987,16,19.900000
7,0.277097,9,153.990000
2,0.843112,28,121.810000
4,0.127044,27,179.970000
3,0.283377,27,128.710000
5,0.150718,21,135.430000
3,0.995339,7,82.060000
3,0.160080,12,182.650000
2,0.961339,10,197.510000
4,0.492330,10,109.580000
2,0.749239,14,158.680000
0,0.749645,30,12.560000
5,0.029279,20,74.380000
1,0.006069,2,25.900000
6,0.012208,26,41.400000
2,0.401471,14,61.700000
0,0.545164,21,16.320000
5,0.234663,15,153.090000
3,0.064546,19,162.160000
6,0.526415,2,29.680000
6,0.711200,23,168.590000
7,0.138107,9,167.270000
4,0.458816,9,75.950000
6,0.251942,23,182.440000
4,0.822836,27,17.090000
4,0.529391,22,66.020000
5,0.625182,22,128.350000
1,0.332954,12,34.850000
6,0.234175,12,134.290000
0,0.440250,22,17.620000
3,0.966389,13,100.590000
3,0.965154,30,124.360000
3,0.869380,5,195.530000
3,0.860587,10,109.010000
3,0.442615,19,131.950000
7,0.459876,18,169.820000
7,0.136857,9,168.110000
2,0.554180,2,64.160000
2,0.765600,7,198.980000
6,0.328446,5,127.930000
2,0.413886,19,117.700000
0,0.816350,26,11.220000
1,0.982971,10,23.290000
1,0.256706,7,113.290000
3,0.662993,8,49.420000
7,0.363665,3,131.430000
6,0.339100,22,130.190000
7,0.066916,28,175.460000
2,0.151777,25,174.310000
6,0.993755,26,185.100000
3,0.403961,13,37.230000
4,0.995082,9,165.260000
1,0.799844,23,11.660000
3,0.136714,12,171.890000
5,0.018702,17,43.630000
0,0.148985,24,21.510000
7,0.706537,18,81.690000
1,0.929453,21,10.120000
2,0.374362,8,44.880000
1,0.059963,23,158.740000
3,0.886892,8,33.330000
7,0.711204,11,108.640000
5,0.618287,8,102.200000
7,0.840040,22,183.630000
7,0.141567,11,151.520000
7,0.841146,20,168.070000
5,0.770833,26,156.490000
2,0.880126,30,60.090000
5,0.603228,19,18.950000
0,0.520435,7,16.100000
1,0.678876,7,142.990000
4,0.617010,20,25.080000
7,0.231470,17,164.270000
3,0.274868,8,116.720000
5,0.424026,10,94.730000
7,0.031935,3,29.940000
6,0.486152,10,86.910000
2,0.058638,17,140.650000
5,0.852164,9,195.900000
7,0.184600,24,189.140000
6,0.797510,5,151.990000
5,0.467377,8,149.480000
0,0.528182,12,16.080000
3,0.085776,25,171.540000
0,0.330346,23,21.170000
5,0.609733,1,40.650000
5,0.905423,27,97.470000
2,0.536791,16,120.110000
1,0.164848,18,163.910000
0,0.222377,25,20.760000
3,0.568904,27,139.290000
1,0.120844,24,165.790000
4,0.950265,22,77.360000
2,0.153589,29,194.660000
5,0.526146,10,102.400000
4,0.112567,2,34.890000
0,0.423741,8,17.040000
0,0.944051,18,10.080000
2,0.079193,15,163.880000
6,0.120588,29,175.010000
2,0.711822,25,77.420000
2,0.071010,22,183.820000
6,0.517417,5,61.550000
2,0.507233,20,109.170000
1,0.038099,9,44.660000
3,0.136530,20,167.980000
1,0.564176,14,16.600000
7,0.045419,16,81.820000
3,0.166352,1,29.720000
1,0.883931,5,44.720000
0,0.790469,22,11.840000
0,0.202654,7,22.700000
7,0.132124,24,181.330000
1,0.539797,7,49.680000
1,0.497368,18,34.670000
1,0.741772,29,11.880000
2,0.384568,7,76.040000
4,0.481762,19,79.780000
2,0.998587,19,74.640000
3,0.366500,23,145.660000
1,0.967515,8,9.590000
3,0.547149,29,26.500000
6,0.221068,18,165.150000
3,0.836155,15,51.340000
1,0.279035,23,158.640000
5,0.726936,30,72.780000
6,0.637603,14,138.260000
6,0.233442,23,165.240000
2,0.586141,12,16.750000
3,0.490440,9,56.610000
0,0.065882,4,23.160000
5,0.481536,21,88.770000
1,0.172341,4,74.960000
0,0.360193,6,19.610000
5,0.739576,3,103.940000
0,0.578893,20,15.720000
4,0.818615,25,33.240000
7,0.689191,16,27.350000
1,0.804302,14,94.840000
7,0.817780,3,146.990000
2,0.634915,16,100.280000
4,0.037670,24,136.720000
5,0.389077,28,150.030000
6,0.684137,20,52.450000
0,0.431966,28,17.350000
4,0.819097,24,96.580000
1,0.485384,16,23.390000
4,0.730275,21,57.660000
3,0.958234,22,92.540000
2,0.003718,24,26.530000
7,0.214446,13,152.650000
7,0.620014,15,18.430000
0,0.431764,28,18.410000
1,0.054902,1,23.400000
4,0.019234,23,55.230000
5,0.699698,20,51.860000
3,0.110427,11,165.450000
3,0.701692,26,50.420000
1,0.249413,23,152.970000
4,0.895536,5,33.870000
0,0.383697,11,19.600000
5,0.813616,30,62.260000
4,0.097039,7,97.250000
7,0.791565,3,72.680000
3,0.223891,13,152.640000
4,0.333097,10,168.610000
4,0.872676,27,128.580000
2,0.471788,13,61.250000
2,0.650907,15,97.390000
5,0.244411,3,126.960000
5,0.548617,6,146.450000
6,0.651369,29,116.370000
1,0.349272,19,33.080000
1,0.434758,21,159.030000
1,0.338854,3,100.390000
2,0.454158,15,132.070000
7,0.884158,21,165.210000
7,0.248026,19,142.240000
0,0.915706,2,9.990000
0,0.790392,18,11.430000
2,0.311638,19,101.730000
2,0.192416,11,172.550000
0,0.490536,27,16.230000
0,0.705238,14,13.000000
6,0.572959,29,144.590000
2,0.113062,16,185.050000
3,0.664701,14,56.900000
1,0.554485,11,31.630000
1,0.949203,2,9.940000
6,0.058317,8,52.180000
4,0.640037,12,69.000000
4,0.059666,20,163.950000
5,0.984169,12,70.600000
1,0.359679,5,26.730000
3,0.113482,23,187.510000
4,0.966553,5,200.000000
7,0.316147,29,156.550000
5,0.511242,18,52.950000
4,0.114768,23,181.330000
1,0.754570,1,145.250000
1,0.106356,25,167.070000
3,0.752691,15,13.420000
2,0.824161,27,21.080000
0,0.457658,15,17.220000
6,0.421918,8,146.810000
0,0.934077,5,10.190000
5,0.611470,19,100.040000
0,0.011738,22,22.790000
6,0.443097,17,76.760000
7,0.697468,7,75.480000
2,0.120862,20,186.690000
